"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","GEO","Georgia","2018","2018",99.11664,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","GEO","Georgia","2019","2019",98.92638,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","GEO","Georgia","2020","2020",99.39429,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","GEO","Georgia","2021","2021",99.3744,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MEX","Mexico","2017","2017",96.36348,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MEX","Mexico","2018","2018",98.1313,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MEX","Mexico","2019","2019",97.73085,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MEX","Mexico","2020","2020",98.96462,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MEX","Mexico","2021","2021",98.25833,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","NER","Niger","2021","2021",66.81407,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","CZE","Czechia","2017","2017",99.62459,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","CZE","Czechia","2018","2018",99.66497,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","CZE","Czechia","2019","2019",99.57053,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","CZE","Czechia","2020","2020",99.60106,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MOZ","Mozambique","2017","2017",38.9227,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MOZ","Mozambique","2018","2018",41.80585,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MOZ","Mozambique","2019","2019",43.07118,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SVN","Slovenia","2017","2017",99.39556,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SVN","Slovenia","2018","2018",99.80345,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SVN","Slovenia","2019","2019",99.73255,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SVN","Slovenia","2020","2020",99.48885,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SVN","Slovenia","2021","2021",99.79501,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SDN","Sudan","2017","2017",84.5966,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MUS","Mauritius","2017","2017",97.37358,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MUS","Mauritius","2018","2018",94.32617,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MUS","Mauritius","2019","2019",96.56504,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","MUS","Mauritius","2020","2020",98.33944,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","DJI","Djibouti","2019","2019",88.24742,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","DJI","Djibouti","2020","2020",89.45155,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","DJI","Djibouti","2021","2021",86.40299,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","MHL","Marshall Islands","2019","2019",79.04647,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","MHL","Marshall Islands","2020","2020",86.6404,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","MHL","Marshall Islands","2021","2021",86.39146,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","PER","Peru","2020","2020",95.46116,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","PER","Peru","2021","2021",97.96528,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40334","Least Developed Countries","2017","2017",55.03421,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40334","Least Developed Countries","2018","2018",54.99331,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40334","Least Developed Countries","2019","2019",55.86415,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40334","Least Developed Countries","2020","2020",57.5735,"‡","UIS Estimation"
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","LCA","Saint Lucia","2017","2017",97.53519,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","LCA","Saint Lucia","2018","2018",94.64382,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","LCA","Saint Lucia","2019","2019",98.02629,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SWE","Sweden","2017","2017",99.62059,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SWE","Sweden","2018","2018",99.64585,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SWE","Sweden","2019","2019",99.6319,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SWE","Sweden","2020","2020",100,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SWE","Sweden","2021","2021",99.76327,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","LAO","Lao People's Democratic Republic","2017","2017",80.96374,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","LAO","Lao People's Democratic Republic","2018","2018",81.16759,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","LAO","Lao People's Democratic Republic","2019","2019",79.81871,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","GHA","Ghana","2017","2017",86.72061,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","GHA","Ghana","2021","2021",89.30722,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","CPV","Cabo Verde","2019","2019",91.93785,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","CPV","Cabo Verde","2020","2020",97.51351,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","HND","Honduras","2019","2019",83.62238,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","HND","Honduras","2020","2020",80.26312,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","HND","Honduras","2021","2021",93.84715,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","EST","Estonia","2017","2017",99.84643,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","EST","Estonia","2018","2018",99.22581,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","EST","Estonia","2019","2019",99.89073,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","EST","Estonia","2020","2020",99.79772,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","EST","Estonia","2021","2021",99.51324,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","PHL","Philippines","2018","2018",97.15831,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","PHL","Philippines","2019","2019",96.93282,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BTN","Bhutan","2017","2017",87.63176,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MYS","Malaysia","2017","2017",96.29552,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MYS","Malaysia","2018","2018",95.1463,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MYS","Malaysia","2019","2019",99.59844,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MYS","Malaysia","2020","2020",99.12556,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ARM","Armenia","2017","2017",93.61055,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ARM","Armenia","2018","2018",97.11903,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ARM","Armenia","2019","2019",99.33251,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ARM","Armenia","2020","2020",99.77218,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ARM","Armenia","2021","2021",98.01044,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CRI","Costa Rica","2020","2020",98.18259,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","FJI","Fiji","2019","2019",79.54709,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","TGO","Togo","2020","2020",76.62975,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","TGO","Togo","2021","2021",79.41415,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MDA","Republic of Moldova","2017","2017",94.75794,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MDA","Republic of Moldova","2018","2018",90.21898,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MDA","Republic of Moldova","2019","2019",97.11164,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MDA","Republic of Moldova","2020","2020",97.12223,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MDA","Republic of Moldova","2021","2021",96.06283,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40606","Sub-Saharan Africa","2017","2017",59.03734,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40606","Sub-Saharan Africa","2018","2018",60.45057,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40606","Sub-Saharan Africa","2019","2019",60.77246,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40606","Sub-Saharan Africa","2020","2020",61.60739,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","URY","Uruguay","2019","2019",99.12115,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","URY","Uruguay","2020","2020",99.25908,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","DMA","Dominica","2021","2021",90.78558,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MNG","Mongolia","2017","2017",97.06296,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MNG","Mongolia","2018","2018",97.92465,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2017","2017",99.35627,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",97.72889,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2019","2019",99.47724,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2020","2020",90.68602,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","HKG","China, Hong Kong Special Administrative Region","2021","2021",85.51783,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ALB","Albania","2017","2017",94.00973,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ALB","Albania","2018","2018",91.43299,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ALB","Albania","2019","2019",91.7617,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ALB","Albania","2020","2020",93.92297,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ALB","Albania","2021","2021",93.45406,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ERI","Eritrea","2017","2017",79.77993,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BEN","Benin","2018","2018",42.23478,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BEN","Benin","2019","2019",47.70494,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BEN","Benin","2020","2020",64.34429,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","BEN","Benin","2021","2021",63.1744,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BLR","Belarus","2017","2017",97.82864,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BLR","Belarus","2018","2018",98.4112,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BLR","Belarus","2019","2019",98.00456,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BLR","Belarus","2020","2020",97.7799,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BLR","Belarus","2021","2021",99.38508,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","EGY","Egypt","2017","2017",97.63627,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","EGY","Egypt","2018","2018",99.38277,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","EGY","Egypt","2019","2019",99.72808,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","EGY","Egypt","2020","2020",99.84122,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BOL","Bolivia (Plurinational State of)","2017","2017",94.79415,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BOL","Bolivia (Plurinational State of)","2018","2018",97.42479,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BOL","Bolivia (Plurinational State of)","2019","2019",95.3443,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BOL","Bolivia (Plurinational State of)","2021","2021",97.28867,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","TLS","Timor-Leste","2018","2018",90.51643,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","NOR","Norway","2017","2017",99.28498,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","NOR","Norway","2018","2018",99.32067,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","NOR","Norway","2019","2019",98.62295,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","NOR","Norway","2020","2020",99.10352,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","QAT","Qatar","2017","2017",98.47188,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","QAT","Qatar","2018","2018",92.96887,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","QAT","Qatar","2019","2019",96.90916,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","QAT","Qatar","2020","2020",90.30239,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","QAT","Qatar","2021","2021",97.29901,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CHE","Switzerland","2017","2017",99.30632,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CHE","Switzerland","2018","2018",99.35776,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CHE","Switzerland","2019","2019",100,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CHE","Switzerland","2020","2020",99.32781,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CHE","Switzerland","2021","2021",99.40432,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","PRY","Paraguay","2021","2021",99.37254,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","DNK","Denmark","2017","2017",99.81437,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","DNK","Denmark","2018","2018",99.81686,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","DNK","Denmark","2019","2019",99.8524,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","DNK","Denmark","2020","2020",99.70707,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","DNK","Denmark","2021","2021",99.30802,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","COL","Colombia","2017","2017",90.18511,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","COL","Colombia","2018","2018",92.83717,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","COL","Colombia","2019","2019",93.75266,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","COL","Colombia","2020","2020",96.94234,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","COL","Colombia","2021","2021",89.83878,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40619","Eastern and South-Eastern Asia","2017","2017",95.17535,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40619","Eastern and South-Eastern Asia","2018","2018",95.4353,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40619","Eastern and South-Eastern Asia","2019","2019",95.55607,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40619","Eastern and South-Eastern Asia","2020","2020",95.43916,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40619","Eastern and South-Eastern Asia","2021","2021",95.40084,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","TUN","Tunisia","2020","2020",97.30155,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SYR","Syrian Arab Republic","2020","2020",76.31772,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SYR","Syrian Arab Republic","2021","2021",91.2275,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SYR","Syrian Arab Republic","2022","2022",91.58135,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","COD","Democratic Republic of the Congo","2020","2020",79.08434,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40030","Middle income countries","2017","2017",86.06987,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40030","Middle income countries","2018","2018",86.72705,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40030","Middle income countries","2019","2019",89.58678,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40030","Middle income countries","2020","2020",89.45298,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40030","Middle income countries","2021","2021",89.97775,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ROU","Romania","2018","2018",94.38117,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ROU","Romania","2019","2019",95.42308,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ROU","Romania","2020","2020",95.89117,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","CHN","China","2019","2019",96.84884,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","CHN","China","2020","2020",96.78841,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","NAM","Namibia","2017","2017",94.03048,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LBN","Lebanon","2017","2017",89.75873,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LBN","Lebanon","2018","2018",89.18988,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LBN","Lebanon","2019","2019",89.52541,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LBN","Lebanon","2020","2020",88.62583,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LBN","Lebanon","2021","2021",96.56665,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MOZ","Mozambique","2017","2017",40.50993,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MOZ","Mozambique","2018","2018",42.79624,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MOZ","Mozambique","2019","2019",43.46537,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","MDG","Madagascar","2018","2018",31.5693,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","UZB","Uzbekistan","2017","2017",98.74828,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","UZB","Uzbekistan","2018","2018",97.09386,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","UZB","Uzbekistan","2019","2019",99.64403,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","UZB","Uzbekistan","2020","2020",97.19117,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SAU","Saudi Arabia","2017","2017",91.82828,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SAU","Saudi Arabia","2018","2018",85.87729,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40500","North America and Western Europe","2017","2017",95.19017,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40500","North America and Western Europe","2018","2018",95.16522,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40500","North America and Western Europe","2019","2019",95.18172,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40500","North America and Western Europe","2020","2020",93.57621,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40500","North America and Western Europe","2021","2021",93.54414,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","CHL","Chile","2017","2017",99.60218,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","CHL","Chile","2018","2018",99.97106,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","CHL","Chile","2019","2019",98.40654,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","CHL","Chile","2020","2020",99.09213,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","GTM","Guatemala","2017","2017",89.19164,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","GTM","Guatemala","2018","2018",78.83292,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","GTM","Guatemala","2019","2019",82.823,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","GTM","Guatemala","2020","2020",96.27582,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","GTM","Guatemala","2021","2021",93.29485,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ALB","Albania","2017","2017",93.20902,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ALB","Albania","2018","2018",91.50285,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ALB","Albania","2019","2019",90.9284,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ALB","Albania","2020","2020",93.85545,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ALB","Albania","2021","2021",93.10764,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KOR","Republic of Korea","2017","2017",99.40086,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KOR","Republic of Korea","2018","2018",99.4247,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KOR","Republic of Korea","2019","2019",99.33322,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KOR","Republic of Korea","2020","2020",99.75023,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","KOR","Republic of Korea","2021","2021",98.94265,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","PAK","Pakistan","2017","2017",73.6751,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","PAK","Pakistan","2018","2018",61.28589,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","UKR","Ukraine","2017","2017",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","UKR","Ukraine","2018","2018",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","UKR","Ukraine","2019","2019",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","UKR","Ukraine","2020","2020",,"a","Category not applicable"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40656","Oceania (excluding Australia and New Zealand)","2017","2017",77.95965,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40656","Oceania (excluding Australia and New Zealand)","2018","2018",81.01695,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","JOR","Jordan","2017","2017",95.89703,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","JOR","Jordan","2018","2018",95.30619,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","JOR","Jordan","2019","2019",93.6752,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","JOR","Jordan","2020","2020",97.44416,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","JOR","Jordan","2021","2021",97.87119,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","DOM","Dominican Republic","2017","2017",85.57185,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","DOM","Dominican Republic","2018","2018",96.10416,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","DOM","Dominican Republic","2019","2019",89.2437,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","DOM","Dominican Republic","2020","2020",66.53566,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40617","Northern Africa and Western Asia","2017","2017",85.19926,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40617","Northern Africa and Western Asia","2018","2018",85.97491,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40617","Northern Africa and Western Asia","2019","2019",86.77536,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40617","Northern Africa and Western Asia","2020","2020",87.11039,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40617","Northern Africa and Western Asia","2021","2021",88.43659,"‡","UIS Estimation"
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","KWT","Kuwait","2018","2018",88.95443,,
