"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40617","Northern Africa and Western Asia","2019","2019",71196907,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40617","Northern Africa and Western Asia","2020","2020",71275226,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40617","Northern Africa and Western Asia","2021","2021",71714618,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40617","Northern Africa and Western Asia","2022","2022",72226219,,
"ILLPOP_AG15T24_URB_M","Illiterate youth population, 15-24 years, urban, male (number)","ZAF","South Africa","2017","2017",126492,,
"ILLPOP_AG15T24_URB_M","Illiterate youth population, 15-24 years, urban, male (number)","ZAF","South Africa","2019","2019",50801,,
"ILLPOP_AG15T24_URB_M","Illiterate youth population, 15-24 years, urban, male (number)","ZAF","South Africa","2021","2021",84523,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","PSE","Palestine","2017","2017",20157,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","PSE","Palestine","2018","2018",18822,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","PSE","Palestine","2019","2019",17183,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","PSE","Palestine","2020","2020",17780,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","PSE","Palestine","2022","2022",16598,,
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","UZB","Uzbekistan","2018","2018",1,,
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","UZB","Uzbekistan","2019","2019",3,,
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","UZB","Uzbekistan","2021","2021",3,,
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","UZB","Uzbekistan","2022","2022",1,,
"ILLPOP_AG15T24_RUR_M","Illiterate youth population, 15-24 years, rural, male (number)","ROU","Romania","2021","2021",165,"+","National Estimation"
"ILLPOP_AG15T24_F","Youth illiterate population, 15-24 years, female (number)","MOZ","Mozambique","2017","2017",979034,,
"ILLPOP_AG15T24_F","Youth illiterate population, 15-24 years, female (number)","MOZ","Mozambique","2020","2020",1106104,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","SOM","Somalia","2022","2022",3319136,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","TUR","Türkiye","2017","2017",1986958,"+","National Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","TUR","Türkiye","2019","2019",1757885,"+","National Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","CHL","Chile","2017","2017",253247,"+","National Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","CHL","Chile","2022","2022",221396,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","SMR","San Marino","2022","2022",,"+; n","National Estimation; Magnitude nil or negligible"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","MWI","Malawi","2022","2022",3673685,"‡","UIS Estimation"
"ILLPOP_AG15T99_RUR_F","Adult illiterate population, 15+ years, rural, female (number)","AFG","Afghanistan","2021","2021",6771863,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","LKA","Sri Lanka","2017","2017",1142642,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","LKA","Sri Lanka","2018","2018",1172962,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","LKA","Sri Lanka","2019","2019",1138443,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","LKA","Sri Lanka","2020","2020",1117253,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","LKA","Sri Lanka","2021","2021",1122892,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","LKA","Sri Lanka","2022","2022",1117239,,
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","BGD","Bangladesh","2017","2017",5648265,,
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","BGD","Bangladesh","2018","2018",5646210,,
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","BGD","Bangladesh","2019","2019",5582735,,
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","BGD","Bangladesh","2020","2020",5572336,,
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","BGD","Bangladesh","2021","2021",5662271,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","MEX","Mexico","2017","2017",4475052,"+","National Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","MEX","Mexico","2018","2018",4180086,"+","National Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","MEX","Mexico","2020","2020",4440204,"+","National Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","EGY","Egypt","2017","2017",2103593,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","EGY","Egypt","2022","2022",1455210,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","BHR","Bahrain","2022","2022",24836,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","NPL","Nepal","2021","2021",369353,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","GIN","Guinea","2018","2018",2663445,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","GIN","Guinea","2021","2021",2753221,"‡","UIS Estimation"
"ILLPOP_AG15T24_URB","Illiterate youth population, 15-24 years, urban, both sexes (number)","TGO","Togo","2019","2019",35158,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","AGO","Angola","2022","2022",3698807,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","ECU","Ecuador","2017","2017",473724,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","ECU","Ecuador","2020","2020",485026,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","ECU","Ecuador","2021","2021",391347,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","ECU","Ecuador","2022","2022",465448,,
"ILLPOP_AG15T99_URB","Adult illiterate population, 15+ years, urban, both sexes (number)","PAN","Panama","2018","2018",35544,,
"ILLPOP_AG15T99_URB","Adult illiterate population, 15+ years, urban, both sexes (number)","PAN","Panama","2019","2019",38803,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40330","Landlocked Developing Countries","2017","2017",94837079,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40330","Landlocked Developing Countries","2018","2018",98602591,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40330","Landlocked Developing Countries","2019","2019",101377531,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40330","Landlocked Developing Countries","2020","2020",104359179,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40330","Landlocked Developing Countries","2021","2021",106412077,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40330","Landlocked Developing Countries","2022","2022",108348206,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","SYR","Syrian Arab Republic","2021","2021",76567,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","ZAF","South Africa","2017","2017",469007,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","ZAF","South Africa","2019","2019",152172,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","ZAF","South Africa","2021","2021",310060,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","GNB","Guinea-Bissau","2022","2022",131461,"‡","UIS Estimation"
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","VNM","Viet Nam","2019","2019",2698569,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","BFA","Burkina Faso","2018","2018",1600340,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","BFA","Burkina Faso","2019","2019",2128485,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","BFA","Burkina Faso","2022","2022",2072121,"‡","UIS Estimation"
"ILLPOP_AG15T24_F","Youth illiterate population, 15-24 years, female (number)","KEN","Kenya","2022","2022",577232,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40603","Northern Africa","2017","2017",26654030,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40603","Northern Africa","2018","2018",27203969,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40603","Northern Africa","2019","2019",27270146,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40603","Northern Africa","2020","2020",27305819,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40603","Northern Africa","2021","2021",27334709,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40603","Northern Africa","2022","2022",27342379,,
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","TGO","Togo","2019","2019",418837,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","SLV","El Salvador","2017","2017",316556,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","SLV","El Salvador","2018","2018",295021,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","SLV","El Salvador","2019","2019",293816,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","SLV","El Salvador","2020","2020",275183,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","PRI","Puerto Rico","2017","2017",33565,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","PRI","Puerto Rico","2021","2021",29828,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","VEN","Venezuela (Bolivarian Republic of)","2022","2022",59058,"‡","UIS Estimation"
"ILLPOP_AG15T99_RUR_F","Adult illiterate population, 15+ years, rural, female (number)","ESP","Spain","2018","2018",109842,"+","National Estimation"
"ILLPOP_AG15T99_RUR_F","Adult illiterate population, 15+ years, rural, female (number)","ESP","Spain","2020","2020",97270,"+","National Estimation"
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","IND","India","2022","2022",76771523,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","BDI","Burundi","2017","2017",1731212,,
"ILLPOP_AG15T99_URB_M","Adult illiterate population, 15+ years, urban, male (number)","RUS","Russian Federation","2021","2021",17106,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40344","Small Island Developing States","2017","2017",7597075,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40344","Small Island Developing States","2018","2018",7699756,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40344","Small Island Developing States","2019","2019",7809166,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40344","Small Island Developing States","2020","2020",7912078,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40344","Small Island Developing States","2021","2021",8012959,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40344","Small Island Developing States","2022","2022",8117972,"‡","UIS Estimation"
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","COL","Colombia","2018","2018",504227,"+","National Estimation"
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","COL","Colombia","2019","2019",505349,"+","National Estimation"
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","COL","Colombia","2020","2020",458451,"+","National Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","LVA","Latvia","2021","2021",324,"‡","UIS Estimation"
"ILLPOP_AG15T99_URB_M","Adult illiterate population, 15+ years, urban, male (number)","IND","India","2022","2022",12714753,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40525","Arab States","2017","2017",59419904,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40525","Arab States","2018","2018",68825564,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40525","Arab States","2019","2019",69563736,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40525","Arab States","2020","2020",69907199,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40525","Arab States","2021","2021",70437886,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40525","Arab States","2022","2022",71020243,,
"ILLPOP_AG15T24_URB_M","Illiterate youth population, 15-24 years, urban, male (number)","MDG","Madagascar","2018","2018",29605,,
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","MEX","Mexico","2017","2017",959680,"+","National Estimation"
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","MEX","Mexico","2018","2018",894396,"+","National Estimation"
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","MEX","Mexico","2020","2020",898113,"+","National Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","RWA","Rwanda","2018","2018",1183178,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","RWA","Rwanda","2022","2022",1013089,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","PRT","Portugal","2021","2021",93024,"‡","UIS Estimation"
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","ESP","Spain","2018","2018",303393,"+","National Estimation"
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","ESP","Spain","2020","2020",279842,"+","National Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","UGA","Uganda","2018","2018",955626,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","UGA","Uganda","2022","2022",839457,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40520","Latin America and the Caribbean","2017","2017",16559948,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40520","Latin America and the Caribbean","2018","2018",16382055,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40520","Latin America and the Caribbean","2019","2019",15429328,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40520","Latin America and the Caribbean","2020","2020",15588338,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40520","Latin America and the Caribbean","2021","2021",14995669,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40520","Latin America and the Caribbean","2022","2022",14770455,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","JOR","Jordan","2021","2021",66054,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","PAK","Pakistan","2017","2017",35047262,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","PAK","Pakistan","2018","2018",36571522,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","PAK","Pakistan","2019","2019",36688655,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40613","South-Eastern Asia","2017","2017",11412315,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40613","South-Eastern Asia","2018","2018",12267128,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40613","South-Eastern Asia","2019","2019",10061608,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40613","South-Eastern Asia","2020","2020",10023343,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40613","South-Eastern Asia","2021","2021",9828589,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40613","South-Eastern Asia","2022","2022",9662305,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","SLE","Sierra Leone","2022","2022",1134288,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","BRN","Brunei Darussalam","2018","2018",9241,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","BRN","Brunei Darussalam","2021","2021",8305,"‡","UIS Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","ZWE","Zimbabwe","2022","2022",510470,"‡","UIS Estimation"
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","SEN","Senegal","2017","2017",875940,,
"ILLPOP_AG15T24_URB","Illiterate youth population, 15-24 years, urban, both sexes (number)","SEN","Senegal","2017","2017",317813,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","TGO","Togo","2019","2019",186573,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","VUT","Vanuatu","2021","2021",11151,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","NAM","Namibia","2021","2021",124188,"‡","UIS Estimation"
"ILLPOP_AG15T24_URB","Illiterate youth population, 15-24 years, urban, both sexes (number)","BTN","Bhutan","2017","2017",2705,,
"ILLPOP_AG15T24_RUR_M","Illiterate youth population, 15-24 years, rural, male (number)","SYR","Syrian Arab Republic","2021","2021",17247,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","CAF","Central African Republic","2018","2018",659565,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","CAF","Central African Republic","2020","2020",705707,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40530","Central and Eastern Europe","2017","2017",146056,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40530","Central and Eastern Europe","2018","2018",104242,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40530","Central and Eastern Europe","2019","2019",88604,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40530","Central and Eastern Europe","2020","2020",81810,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40530","Central and Eastern Europe","2021","2021",76937,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40530","Central and Eastern Europe","2022","2022",73624,,
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","BTN","Bhutan","2017","2017",60483,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","PAN","Panama","2018","2018",101750,,
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","PAN","Panama","2019","2019",91338,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","IND","India","2022","2022",247513717,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","LAO","Lao People's Democratic Republic","2022","2022",428694,"‡","UIS Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40614","Western Asia","2017","2017",5269235,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40614","Western Asia","2018","2018",9420251,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40614","Western Asia","2019","2019",9669213,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40614","Western Asia","2020","2020",9658411,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40614","Western Asia","2021","2021",9803526,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40614","Western Asia","2022","2022",10005161,,
"ILLPOP_AG15T99_RUR_F","Adult illiterate population, 15+ years, rural, female (number)","MDG","Madagascar","2018","2018",1844561,,
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","GIN","Guinea","2018","2018",649453,,
"ILLPOP_AG15T99_URB_F","Adult illiterate population, 15+ years, urban, female (number)","MMR","Myanmar","2019","2019",511631,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","SMR","San Marino","2022","2022",15,"+","National Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","CYP","Cyprus","2021","2021",3303,"‡","UIS Estimation"
"ILLPOP_AG15T99_URB","Adult illiterate population, 15+ years, urban, both sexes (number)","MEX","Mexico","2017","2017",2194210,"+","National Estimation"
"ILLPOP_AG15T99_URB","Adult illiterate population, 15+ years, urban, both sexes (number)","MEX","Mexico","2018","2018",2077112,"+","National Estimation"
"ILLPOP_AG15T99_URB","Adult illiterate population, 15+ years, urban, both sexes (number)","MEX","Mexico","2020","2020",2283234,"+","National Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","CPV","Cabo Verde","2022","2022",39131,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","PRT","Portugal","2021","2021",194322,"‡","UIS Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40330","Landlocked Developing Countries","2017","2017",38375420,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40330","Landlocked Developing Countries","2018","2018",40010628,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40330","Landlocked Developing Countries","2019","2019",41504461,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40330","Landlocked Developing Countries","2020","2020",42875701,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40330","Landlocked Developing Countries","2021","2021",43846790,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40330","Landlocked Developing Countries","2022","2022",44582059,"‡","UIS Estimation"
"ILLPOP_AG15T99_RUR_M","Adult illiterate population, 15+ years, rural, male (number)","GTM","Guatemala","2018","2018",513960,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","CPV","Cabo Verde","2022","2022",11865,"‡","UIS Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","ABW","Aruba","2020","2020",826,"‡","UIS Estimation"
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","ESP","Spain","2018","2018",167875,"+","National Estimation"
"ILLPOP_AG15T99_RUR","Adult illiterate population, 15+ years, rural, both sexes (number)","ESP","Spain","2020","2020",151099,"+","National Estimation"
"ILLPOP_AG15T24_F","Youth illiterate population, 15-24 years, female (number)","ZMB","Zambia","2020","2020",137354,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","GHA","Ghana","2020","2020",389435,"‡","UIS Estimation"
"ILLPOP_AG15T99_URB","Adult illiterate population, 15+ years, urban, both sexes (number)","HND","Honduras","2018","2018",265092,,
"ILLPOP_AG15T99_URB","Adult illiterate population, 15+ years, urban, both sexes (number)","HND","Honduras","2019","2019",235207,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","GUY","Guyana","2022","2022",26545,"‡","UIS Estimation"
"ILLPOP_AG15T24_F","Youth illiterate population, 15-24 years, female (number)","NGA","Nigeria","2018","2018",5829177,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","KEN","Kenya","2022","2022",1228450,"‡","UIS Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","SLV","El Salvador","2017","2017",196786,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","SLV","El Salvador","2018","2018",188539,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","SLV","El Salvador","2019","2019",185413,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","SLV","El Salvador","2020","2020",177197,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","PSE","Palestine","2017","2017",66597,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","PSE","Palestine","2018","2018",61616,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","PSE","Palestine","2019","2019",60588,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","PSE","Palestine","2020","2020",57762,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","PSE","Palestine","2022","2022",52693,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","UZB","Uzbekistan","2018","2018",2,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","UZB","Uzbekistan","2019","2019",6,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","UZB","Uzbekistan","2021","2021",6,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","UZB","Uzbekistan","2022","2022",2,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","PER","Peru","2017","2017",1331092,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","PER","Peru","2018","2018",1298123,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","PER","Peru","2020","2020",1341230,,
"ILLPOP_AG15T24_URB","Illiterate youth population, 15-24 years, urban, both sexes (number)","GTM","Guatemala","2018","2018",62828,,
"ILLPOP_AG15T24_URB","Illiterate youth population, 15-24 years, urban, both sexes (number)","VNM","Viet Nam","2019","2019",27356,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","CUB","Cuba","2021","2021",1698,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40656","Oceania (excluding Australia and New Zealand)","2017","2017",2415925,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40656","Oceania (excluding Australia and New Zealand)","2018","2018",2481852,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40656","Oceania (excluding Australia and New Zealand)","2019","2019",2548304,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40656","Oceania (excluding Australia and New Zealand)","2020","2020",2615131,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","40656","Oceania (excluding Australia and New Zealand)","2021","2021",2680381,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","JOR","Jordan","2021","2021",116144,"‡","UIS Estimation"
